epoch,train_loss,train_acc,test_loss,test_acc,lr,seconds
1,2.6758497779846193,0.2168,3.4084208881378175,0.13919999985694886,0.09972609476841367,3.322448968887329
2,1.8111658748626709,0.3278,1.8889572694778443,0.3186,0.09890738003669028,3.0812134742736816
3,1.701174899673462,0.37,2.2771826152801515,0.28900000042915347,0.09755282581475767,3.0408384799957275
4,1.6503145385742188,0.3876,1.9102403038024902,0.33249999980926515,0.09567727288213003,3.12711763381958
5,1.5924042938232421,0.416,2.115786170578003,0.3126,0.09330127018922194,3.0645461082458496
6,1.5486793014526368,0.4292,1.7136606094360352,0.38129999980926516,0.09045084971874737,3.087280511856079
7,1.5052499183654786,0.4466,1.8187517505645752,0.35820000042915345,0.0871572412738697,3.050168752670288
8,1.4518081462860108,0.4596,1.619843379020691,0.4122999998569489,0.0834565303179429,3.1171064376831055
9,1.3991752847671508,0.4902,1.8443168876647948,0.37700000014305113,0.07938926261462365,3.031562328338623
10,1.355077795791626,0.494,1.6158352415084838,0.42640000023841856,0.07499999999999998,3.2419416904449463
11,1.3203135646820068,0.5044,1.4728392261505128,0.47020000042915344,0.07033683215379001,3.1730592250823975
12,1.2940824691772461,0.5192,1.6815855335235597,0.4465000002861023,0.06545084971874737,3.0204975605010986
13,1.2639507064819335,0.5378,1.607917788887024,0.45100000014305114,0.06039558454088796,3.0405187606811523
14,1.251440041732788,0.5458,1.43603321723938,0.4801000000953674,0.05522642316338268,3.1051106452941895
15,1.169396256828308,0.5714,1.3702333415985108,0.5104999998092651,0.05000000000000001,3.0508229732513428
16,1.1402909936904908,0.5862,1.357118396949768,0.5174999997138977,0.04477357683661733,3.0038743019104004
17,1.0945492666244507,0.6,1.4617928995132445,0.4859999997615814,0.03960441545911203,3.0763661861419678
18,1.090057932472229,0.6078,1.4695638626098633,0.5049999998569489,0.03454915028125263,3.0126454830169678
19,1.0728224754333495,0.609,1.4624311553955078,0.4953999997138977,0.02966316784621,3.065161943435669
20,1.0695666940689086,0.6062,1.3974559873580932,0.5190999999523163,0.025000000000000012,3.0061728954315186
21,1.0265572828292846,0.6292,1.2638177017211913,0.5565000002861022,0.02061073738537635,3.043470859527588
22,0.9752520271301269,0.6498,1.213533796310425,0.5775000007629395,0.016543469682057107,3.044581890106201
23,0.9520025781631469,0.658,1.2827249158859253,0.5536000002861023,0.012842758726130301,3.0907700061798096
24,0.9261608598709107,0.6648,1.233375133705139,0.5710999995231628,0.009549150281252635,3.06095814704895
25,0.8930988765716553,0.6828,1.204052163696289,0.5844999999046325,0.006698729810778067,3.0694847106933594
26,0.8744282321929931,0.6814,1.2009810606002809,0.5816999998092651,0.004322727117869953,3.0710458755493164
27,0.8545390070915222,0.6966,1.2019758867263794,0.5857999998092651,0.002447174185242324,3.122330904006958
28,0.8472505463600158,0.6988,1.1894798517227172,0.5933000001907348,0.0010926199633097158,2.9917635917663574
29,0.8307548945426941,0.7044,1.195264012145996,0.5912,0.00027390523158633,3.0603690147399902
30,0.8353374008178711,0.6994,1.1957276050567627,0.5912999999046326,0.0,3.0552496910095215
