epoch,train_loss,train_acc,test_loss,test_acc,lr,seconds
1,3.650063144683838,0.1434999998807907,108.71891524658203,0.09670000002384185,0.09972609476841367,2.3027853965759277
2,2.072391263961792,0.22600000047683716,4.74167031288147,0.20099999997615814,0.09890738003669028,2.132631301879883
3,1.9216067962646484,0.2825,2.4257064685821534,0.21839999992847442,0.09755282581475767,2.087421178817749
4,1.8397918796539308,0.31550000071525575,1.890108752822876,0.3004000000476837,0.09567727288213003,2.0622096061706543
5,1.8044831142425537,0.314,1.8169205572128295,0.32210000023841856,0.09330127018922194,2.1206471920013428
6,1.7289972925186157,0.35800000071525573,1.7765711530685424,0.33520000019073487,0.09045084971874737,2.1291613578796387
7,1.6848966846466065,0.3730000004768372,1.7568882024765016,0.33719999976158144,0.0871572412738697,2.150130271911621
8,1.6439606552124024,0.397,1.6810834714889527,0.38060000042915343,0.0834565303179429,2.0694589614868164
9,1.5947277545928955,0.4034999997615814,1.8183528799057007,0.35919999966621396,0.07938926261462365,2.1021475791931152
10,1.5692018365859985,0.4129999997615814,1.7471460748672485,0.3751,0.07499999999999998,2.2205276489257812
11,1.5127456169128417,0.4425000004768372,1.6689150911331176,0.3862000004291534,0.07033683215379001,2.196822166442871
12,1.4829156045913696,0.4559999997615814,1.7345533096313477,0.3793000002861023,0.06545084971874737,2.1359152793884277
13,1.4796037616729736,0.44550000071525575,1.6324699626922607,0.4123,0.06039558454088796,2.0333614349365234
14,1.4200723743438721,0.47649999952316285,1.650336255836487,0.4027,0.05522642316338268,2.0911996364593506
15,1.3977455768585205,0.48450000047683717,1.7925191091537476,0.37299999990463256,0.05000000000000001,2.0418601036071777
16,1.3604922590255737,0.4980000014305115,1.7285086776733398,0.3849000000476837,0.04477357683661733,2.069664716720581
17,1.3248250331878662,0.49950000071525574,1.5588839490890503,0.434399999666214,0.03960441545911203,2.09919810295105
18,1.2953080339431762,0.5295,1.5553442081451416,0.4452000002384186,0.03454915028125263,2.089951276779175
19,1.2609949588775635,0.538,1.5760858207702637,0.4302000003814697,0.02966316784621,2.112828016281128
20,1.2399863109588622,0.5524999995231629,1.5422511665344238,0.4503999997615814,0.025000000000000012,2.048417091369629
21,1.2250910263061523,0.5445000009536743,1.5501877450942994,0.4583999997138977,0.02061073738537635,2.1623694896698
22,1.1824675998687744,0.5804999995231629,1.5112072809219361,0.4709999997138977,0.016543469682057107,2.1150448322296143
23,1.167208662033081,0.5664999995231629,1.4822002071380616,0.4728999998092651,0.012842758726130301,2.1186535358428955
24,1.1414576501846314,0.594,1.498459955406189,0.4702999999523163,0.009549150281252635,2.056615114212036
25,1.1268934221267701,0.5880000009536743,1.4974829597473145,0.47139999971389773,0.006698729810778067,2.0859427452087402
26,1.0923377208709717,0.6005,1.4834407278060913,0.4815,0.004322727117869953,2.1370627880096436
27,1.0762652969360351,0.6170000009536744,1.4821241165161132,0.48680000009536745,0.002447174185242324,2.0411887168884277
28,1.0535117435455321,0.6134999997615814,1.4933770986557007,0.4826000003814697,0.0010926199633097158,2.0803446769714355
29,1.0718584699630738,0.6070000004768371,1.484695348739624,0.48369999966621396,0.00027390523158633,2.119140148162842
30,1.0431442918777465,0.6224999995231628,1.4875659423828125,0.4869999997615814,0.0,2.0825750827789307
