epoch,train_loss,train_acc,test_loss,test_acc,lr,seconds
1,4.867421886444092,0.11500000059604645,4270.4382953125,0.10000000005960465,0.09972609476841367,1.9155406951904297
2,2.83396683883667,0.14500000095367432,350.60722192382815,0.09999999991655349,0.09890738003669028,1.7559573650360107
3,2.2273971843719482,0.1990000013113022,12.915403176879883,0.09859999996423721,0.09755282581475767,1.7570407390594482
4,2.0618558330535888,0.22800000023841857,2.956049301147461,0.16370000002384186,0.09567727288213003,1.7257049083709717
5,1.9726108798980713,0.2730000023841858,2.203310319519043,0.21239999988079072,0.09330127018922194,1.7979545593261719
6,1.8893335704803467,0.2850000011920929,2.3888501159667967,0.19909999997615815,0.09045084971874737,1.7328555583953857
7,1.8333737239837646,0.31700000023841857,2.252934949874878,0.22970000014305114,0.0871572412738697,1.7656314373016357
8,1.7718948469161988,0.3370000002384186,2.010684746360779,0.2652000001192093,0.0834565303179429,1.746781349182129
9,1.741356155395508,0.3470000026226044,2.0462654399871827,0.2731999999523163,0.07938926261462365,1.775834560394287
10,1.7280640916824341,0.34700000190734864,1.9040722465515136,0.29139999985694887,0.07499999999999998,1.952782154083252
11,1.7113025646209716,0.35300000166893003,1.8607788503646852,0.3069000000476837,0.07033683215379001,1.9021186828613281
12,1.6593677616119384,0.386,1.8816985912322999,0.3181000001430511,0.06545084971874737,1.759401559829712
13,1.6021005449295045,0.41200000190734865,1.7926050422668458,0.3393000004291534,0.06039558454088796,1.7175090312957764
14,1.6385284223556518,0.3910000021457672,1.7862310594558717,0.33589999980926516,0.05522642316338268,1.7548277378082275
15,1.5993019218444824,0.41100000047683716,1.7791256595611573,0.3466,0.05000000000000001,1.7376642227172852
16,1.5847754344940186,0.4300000033378601,1.7852749504089356,0.32920000009536743,0.04477357683661733,1.7250351905822754
17,1.5333309650421143,0.4410000009536743,1.8290345872879028,0.33940000042915347,0.03960441545911203,1.7475357055664062
18,1.4862310943603516,0.4590000009536743,1.8091306079864502,0.3572999997138977,0.03454915028125263,1.7136366367340088
19,1.456002592086792,0.4480000014305115,1.7552606296539306,0.3600999997615814,0.02966316784621,1.7262661457061768
20,1.4659277086257934,0.46799999904632567,1.9172096012115478,0.32969999990463256,0.025000000000000012,1.7461609840393066
21,1.4525008382797242,0.4510000021457672,1.754610496520996,0.3537999998569489,0.02061073738537635,1.7562150955200195
22,1.4478136348724364,0.46900000286102295,1.8117558958053588,0.35509999980926515,0.016543469682057107,1.799602746963501
23,1.4014196825027465,0.4870000033378601,1.742150553894043,0.36300000014305117,0.012842758726130301,1.7451410293579102
24,1.3937443675994874,0.4830000023841858,1.7680896482467652,0.3634,0.009549150281252635,1.776439905166626
25,1.3769320831298828,0.49400000166893004,1.7475802808761596,0.3711999997138977,0.006698729810778067,1.8182694911956787
26,1.347370481491089,0.51700000166893,1.75724409866333,0.3692000002861023,0.004322727117869953,1.728607416152954
27,1.3405171480178832,0.5060000038146972,1.7451181591033935,0.37240000009536744,0.002447174185242324,1.7810969352722168
28,1.3141988430023193,0.501000002861023,1.7438744260787964,0.37100000042915343,0.0010926199633097158,1.8793244361877441
29,1.3586957502365111,0.5020000004768371,1.7423333242416381,0.37140000023841857,0.00027390523158633,1.7728774547576904
30,1.3376034688949585,0.506000002861023,1.7450892734527588,0.370600000333786,0.0,1.763094425201416
