epoch,train_loss,train_acc,test_loss,test_acc,lr,seconds
1,4.567685230255127,0.10300000011920929,239.95194343261718,0.1002,0.09972609476841367,1.9088692665100098
2,2.433710147857666,0.19800000083446503,35.96217975463867,0.10349999992847443,0.09890738003669028,1.7432208061218262
3,1.956898606300354,0.27500000095367433,7.123605935668945,0.08570000010728836,0.09755282581475767,1.81964111328125
4,1.8754874467849731,0.29800000071525573,2.256348461151123,0.24040000038146972,0.09567727288213003,1.777902603149414
5,1.7264120931625366,0.3550000023841858,2.098954267883301,0.2789000002861023,0.09330127018922194,1.7442851066589355
6,1.7170121021270752,0.3710000038146973,1.8916010204315186,0.3229999998569488,0.09045084971874737,1.7324872016906738
7,1.664385437965393,0.38200000166893006,1.8276926099777222,0.34970000009536745,0.0871572412738697,1.7912073135375977
8,1.5967940168380736,0.42600000071525573,2.1997709213256837,0.2794000000953674,0.0834565303179429,1.7841243743896484
9,1.54283975315094,0.41500000095367434,1.9048674995422363,0.319,0.07938926261462365,1.7284343242645264
10,1.4998798704147338,0.44000000262260436,1.8468103326797485,0.34580000019073487,0.07499999999999998,1.9361069202423096
11,1.487254623413086,0.44800000166893006,1.9412718070983888,0.32570000023841855,0.07033683215379001,1.7659838199615479
12,1.4326411628723144,0.48600000166893004,1.784069225692749,0.383400000333786,0.06545084971874737,1.8365898132324219
13,1.3693000688552857,0.4880000023841858,1.8194688301086426,0.3742000000953674,0.06039558454088796,1.7295618057250977
14,1.3540670795440675,0.48000000286102296,1.7837465734481812,0.3805999997138977,0.05522642316338268,1.8083937168121338
15,1.2862007894515992,0.52900000166893,1.8223779804229736,0.36989999976158144,0.05000000000000001,1.7656328678131104
16,1.2529169473648072,0.5270000014305115,1.8367846731185913,0.38879999985694885,0.04477357683661733,1.7837834358215332
17,1.1974343299865722,0.5760000023841858,1.9001499809265137,0.36729999985694883,0.03960441545911203,1.7673161029815674
18,1.1842180070877075,0.5749999995231628,1.851509065246582,0.38609999990463256,0.03454915028125263,1.777541160583496
19,1.1366916999816894,0.5840000047683716,1.9566588794708253,0.3737,0.02966316784621,1.7295043468475342
20,1.1047788209915161,0.5959999995231628,1.8450619676589965,0.39709999980926514,0.025000000000000012,1.7437407970428467
21,1.0663183507919312,0.6180000004768371,1.8850569610595702,0.4002999997138977,0.02061073738537635,1.7779057025909424
22,1.0113747091293335,0.6390000038146972,1.8948263252258302,0.394700000333786,0.016543469682057107,1.8075532913208008
23,1.0199361839294434,0.637000002861023,1.8460310184478759,0.3964,0.012842758726130301,1.7291557788848877
24,0.9613367795944214,0.6620000004768372,1.9275704536437988,0.39679999990463255,0.009549150281252635,1.7264044284820557
25,0.969697280883789,0.6620000019073486,1.876902412033081,0.4077000001907349,0.006698729810778067,1.8412847518920898
26,0.9444509301185607,0.6790000042915344,1.8678144248962403,0.412399999666214,0.004322727117869953,1.7542529106140137
27,0.9001042547225953,0.7010000052452088,1.8597143804550171,0.4140000003814697,0.002447174185242324,1.7886171340942383
28,0.9003998618125916,0.6960000042915344,1.885827798461914,0.4104000000953674,0.0010926199633097158,1.723942756652832
29,0.8788718566894531,0.6920000028610229,1.8921141464233397,0.4108,0.00027390523158633,1.741239070892334
30,0.8700744352340698,0.7090000057220459,1.8931993759155274,0.41070000009536745,0.0,1.756542444229126
