pair,alignment,alpha,train_loss,train_acc,test_loss,test_acc
E2_model1x3,pre,0.2,1.0934533515930176,0.6449999979972839,1.149029035949707,0.6302000004768371
E2_model1x3,pre,0.3,1.8644382846832275,0.4197999990940094,1.9035868083953857,0.4170000002384186
E2_model1x3,pre,0.4,2.8516562435150146,0.20280000004768373,2.882473468017578,0.208300000166893
E2_model1x3,pre,0.5,2.7744625759124757,0.20580000023841857,2.7672309215545656,0.21030000019073486
E2_model1x3,pre,0.6,2.2001437717437744,0.3299999995708466,2.1890988651275634,0.3307000002861023
E2_model1x3,pre,0.7,1.457393888092041,0.5315999973297119,1.47346845703125,0.5228999997138977
E2_model1x3,pre,0.8,0.9843160135269166,0.6774000010490417,1.0492765041351317,0.6582999995231629
E2_model1x3,pre,0.9,0.748139948272705,0.7503999995231628,0.8309559432983399,0.7263999994277954
E2_model1x3,pre,1.0,0.6868786317825317,0.7749999999046325,0.7712559898376465,0.7494000004768372
E2_model1x3,post,0.0,0.7148239339828492,0.7669999988555908,0.7966292961120606,0.7445999999046325
E2_model1x3,post,0.1,0.7757256655693054,0.7497999991416932,0.8361576256752015,0.7277999999046326
E2_model1x3,post,0.2,0.9699013102531433,0.6831999974250793,1.0034978408813477,0.668200000667572
E2_model1x3,post,0.3,1.3131621187210083,0.5806000005722046,1.325808737564087,0.5719000008583068
E2_model1x3,post,0.4,1.7233464868545532,0.4685999990463257,1.7247806713104248,0.46080000038146973
E2_model1x3,post,0.5,1.9035906999588013,0.4271999993801117,1.9035758823394775,0.4259999997615814
E2_model1x3,post,0.6,1.7553414203643798,0.4757999997138977,1.7751858978271484,0.4768000002861023
E2_model1x3,post,0.7,1.3649039918899537,0.5758000011444092,1.4063973955154419,0.5725000005722046
E2_model1x3,post,0.8,0.9736222958564759,0.6898000011444092,1.0441508443832397,0.6639999994277954
E2_model1x3,post,0.9,0.7512835771560669,0.754399999332428,0.8337028018951416,0.7265999997138977
E2_model1x3,post,1.0,0.6907592690467834,0.7743999999046326,0.7756716403961181,0.7489000003814698
E2_model3x4,pre,0.0,0.691372822189331,0.7743999999046326,0.777179430770874,0.7497000003814698
E2_model3x4,pre,0.1,0.746585248374939,0.7515999996185303,0.8210225307464599,0.7296999998092651
E2_model3x4,pre,0.2,0.9436041561126709,0.6893999970436097,1.0010293420791625,0.6614000003814697
E2_model3x4,pre,0.3,1.3524166036605836,0.5533999972343445,1.3824432632446289,0.5421999997138977
E2_model3x4,pre,0.4,1.9459424449920655,0.34659999918937684,1.9498193298339843,0.35109999966621397
E2_model3x4,pre,0.5,2.454614069366455,0.24239999959468841,2.4571710346221924,0.24240000011920929
E2_model3x4,pre,0.6,2.0229224489212037,0.3507999985218048,2.01871602973938,0.34819999976158145
E2_model3x4,pre,0.7,1.2612056535720826,0.5790000008583069,1.2598167694091797,0.5817000001907349
E2_model3x4,pre,0.8,0.8890303899765014,0.6959999976158142,0.9207969912528992,0.6932999995231628
E2_model3x4,pre,0.9,0.7263059520721435,0.7552000000953675,0.7966733003616333,0.7415000002861023
E2_model3x4,pre,1.0,0.6876012035369873,0.777999999332428,0.769783092212677,0.7542000001907349
E2_model3x4,post,0.0,0.6899816303253173,0.7755999995231628,0.7744366613388062,0.7484000005722046
E2_model3x4,post,0.1,0.731804868888855,0.7617999999046325,0.8154345451354981,0.7336999994277954
E2_model3x4,post,0.2,0.9068362956047058,0.7007999974250794,0.9862591733932495,0.6758000001907348
E2_model3x4,post,0.3,1.307915258026123,0.5875999969482422,1.3639422302246094,0.5712999996185303
E2_model3x4,post,0.4,1.874774552154541,0.4669999992847443,1.8695001779556275,0.4577000002861023
E2_model3x4,post,0.5,2.134275760269165,0.4035999991416931,2.1085987194061278,0.40950000014305116
E2_model3x4,post,0.6,1.789631681060791,0.467600000333786,1.7844367233276368,0.4685000002384186
E2_model3x4,post,0.7,1.2504613489151002,0.6002000006675721,1.287579558944702,0.5900999998092651
E2_model3x4,post,0.8,0.8843783020019531,0.7119999968528747,0.9517166591644287,0.6876000003814697
E2_model3x4,post,0.9,0.7197572671890259,0.7629999998092651,0.7998590967178345,0.7402999999046326
E2_model3x4,post,1.0,0.6857988830566406,0.7783999991416931,0.7680271058082581,0.7532000001907349
