epoch,train_loss,train_acc,test_loss,test_acc,lr,seconds
1,1.8278152599716186,0.35168000000953675,1.6064044675827027,0.42390000019073487,0.09972609476841367,9.882345914840698
2,1.3813030363845826,0.4954799999809265,1.4727455268859864,0.49680000014305115,0.09890738003669028,8.900032997131348
3,1.1881415670013429,0.575840000038147,1.3907566585540772,0.5258999997138977,0.09755282581475767,9.041754484176636
4,1.040111537361145,0.6290400000572205,1.276742845916748,0.583800000667572,0.09567727288213003,9.200015306472778
5,0.9375907570266724,0.66696,0.9693470027923584,0.6671999999046325,0.09330127018922194,9.40149211883545
6,0.8553296208381653,0.6977600000572205,0.9230383644104004,0.6792,0.09045084971874737,9.460843801498413
7,0.7816682018852233,0.7255999999809265,0.9514993711471558,0.6776000008583069,0.0871572412738697,9.406524658203125
8,0.7230184170913696,0.7489600000572204,0.8145830384254455,0.732099999332428,0.0834565303179429,9.237345218658447
9,0.6720280636787415,0.7652800000572204,0.8134097805023194,0.7273999996185303,0.07938926261462365,9.385987758636475
10,0.6326667238235474,0.77952,0.801714459514618,0.7413000004768372,0.07499999999999998,9.24963903427124
11,0.5920838579177856,0.7930800000190735,0.9919733530044555,0.7014000002861023,0.07033683215379001,9.2892906665802
12,0.5652286339187622,0.8034000000572205,0.764825040435791,0.756800000667572,0.06545084971874737,9.483402252197266
13,0.5257708591651916,0.8168400000572205,0.7197564819335938,0.7577999999046325,0.06039558454088796,9.433895587921143
14,0.5042703978157044,0.8228800000572205,0.6410517311096191,0.7842000001907349,0.05522642316338268,9.330451726913452
15,0.46766417638778685,0.8366000000381469,0.6184557109832763,0.7987999996185303,0.05000000000000001,9.342654466629028
16,0.443463018245697,0.8471999999809265,0.6608672364234924,0.7919000004768372,0.04477357683661733,9.309630155563354
17,0.42633935850143434,0.8511200000381469,0.6009075355529785,0.8006000005722046,0.03960441545911203,9.258130550384521
18,0.39786051094055175,0.8635599999809265,0.6094766483306885,0.8088999995231628,0.03454915028125263,9.272553205490112
19,0.37455333542823793,0.8703200000572204,0.6414227546691894,0.8048000003814697,0.02966316784621,9.214700698852539
20,0.3568121722984314,0.8753200000190735,0.5547660164833069,0.8244999998092651,0.025000000000000012,9.194809198379517
21,0.33032636164665224,0.883720000038147,0.5683511414527893,0.8187999997138977,0.02061073738537635,9.20249605178833
22,0.3082881175041199,0.89056,0.5753281763076782,0.8243000007629394,0.016543469682057107,9.325733423233032
23,0.2914371485996246,0.8989199999809265,0.5238766427993774,0.8376999999046326,0.012842758726130301,9.270714044570923
24,0.2745739107322693,0.905560000038147,0.5449324124336242,0.8315999999046325,0.009549150281252635,9.30648159980774
25,0.25394639112472533,0.9106,0.5249916295051574,0.8378000000953675,0.006698729810778067,9.310352325439453
26,0.2431689613199234,0.9163199999809265,0.5281626811981202,0.8392000001907348,0.004322727117869953,9.32392406463623
27,0.2315445951461792,0.9204399999809265,0.5266612829208374,0.8408000004768371,0.002447174185242324,9.272172451019287
28,0.2228451937675476,0.923240000038147,0.5210042023181916,0.8445999999046325,0.0010926199633097158,9.327383279800415
29,0.21287709084510803,0.9276400000190735,0.5187500699043274,0.8440000003814697,0.00027390523158633,9.352638483047485
30,0.21084661573410035,0.927440000038147,0.5210618260383606,0.8433000004768372,0.0,9.283887147903442
