epoch,train_loss,train_acc,test_loss,test_acc,lr,seconds
1,2.184142668914795,0.2689,1.9474913343429565,0.277699999666214,0.09972609476841367,4.658173322677612
2,1.6519798904418945,0.3847,1.8369350402832032,0.3552999997138977,0.09890738003669028,4.44245982170105
3,1.5065988136291504,0.4428,1.5791653366088867,0.414899999666214,0.09755282581475767,4.5019285678863525
4,1.3856366401672364,0.4914,1.661758360862732,0.42829999980926514,0.09567727288213003,4.496103286743164
5,1.2717818101882934,0.5382,1.4654491258621216,0.49650000023841856,0.09330127018922194,4.481610536575317
6,1.1808562875747681,0.5749,1.4238431533813476,0.5243000002861022,0.09045084971874737,4.5070436000823975
7,1.096141068649292,0.6058,1.313221943283081,0.5607000008583068,0.0871572412738697,4.572245121002197
8,1.0219971574783324,0.6355,1.5493354734420777,0.5430999999523163,0.0834565303179429,4.518858909606934
9,0.961992488861084,0.6582,1.215093857574463,0.5989000007629395,0.07938926261462365,4.48253870010376
10,0.9207749282836915,0.6707,1.210168060684204,0.589999999332428,0.07499999999999998,4.444334506988525
11,0.869395932006836,0.6878,1.1601763040542603,0.624399999332428,0.07033683215379001,4.681516885757446
12,0.8128446905136109,0.7095,0.9948645971298218,0.6518999993324279,0.06545084971874737,4.503600120544434
13,0.7786400967597962,0.7201,1.0594887844085694,0.6404999994277955,0.06039558454088796,4.612957239151001
14,0.7432433067321778,0.738,0.9848466201782227,0.6780000000953674,0.05522642316338268,4.4835205078125
15,0.696623133945465,0.7507,0.9540465449333191,0.685599999332428,0.05000000000000001,4.572551488876343
16,0.670879483795166,0.7597,1.0117172286987304,0.6821000000953674,0.04477357683661733,4.501336336135864
17,0.6314950347900391,0.7744,0.9518678356170654,0.6946999994277954,0.03960441545911203,4.494123220443726
18,0.6133626928329468,0.7822,0.887886602973938,0.7062999998092652,0.03454915028125263,4.554005861282349
19,0.5744376227378846,0.7958,0.9711023094177246,0.6965000001907349,0.02966316784621,4.479703426361084
20,0.5536090784072876,0.8008,0.8776495813369751,0.7212999996185303,0.025000000000000012,4.533219814300537
21,0.5276506406784057,0.8121,0.8735400503158569,0.7212999996185303,0.02061073738537635,4.510841608047485
22,0.499109467124939,0.8211,0.8124681879043579,0.7404000000953674,0.016543469682057107,4.467021942138672
23,0.46748514046669004,0.8331,0.7829653251647949,0.7455000004768372,0.012842758726130301,4.455861330032349
24,0.45517656860351563,0.8369,0.8097754794120788,0.7500000007629395,0.009549150281252635,4.480467319488525
25,0.4337320256710053,0.8454,0.7545195154190063,0.7556000007629394,0.006698729810778067,4.452510356903076
26,0.41565648028850555,0.8529,0.7504542241096497,0.759900000667572,0.004322727117869953,4.538301467895508
27,0.4042330722808838,0.8574,0.7419222113609314,0.7625000008583069,0.002447174185242324,4.484141826629639
28,0.3964452167510986,0.8624,0.7467831596374511,0.764900000667572,0.0010926199633097158,4.546716928482056
29,0.3815559079647064,0.8681,0.7383975824356079,0.766300000667572,0.00027390523158633,4.512247323989868
30,0.3855084277153015,0.8638,0.737982279586792,0.766400000667572,0.0,4.494473218917847
