epoch,train_loss,train_acc,test_loss,test_acc,lr,seconds
1,1.8324045581054687,0.35164,1.5839334190368652,0.4173000000476837,0.09972609476841367,9.437611818313599
2,1.3828139056396485,0.49711999998092654,1.301167126274109,0.5447000001430512,0.09890738003669028,9.281786918640137
3,1.156639091682434,0.5856399999809265,1.3803598718643189,0.5265999998092651,0.09755282581475767,9.23080849647522
4,1.0105412744903564,0.63816,1.111660062789917,0.6140000008583069,0.09567727288213003,9.319600343704224
5,0.8990955937385559,0.6804399999809265,1.2156149291992187,0.6031999995231628,0.09330127018922194,9.352517366409302
6,0.8052456525039673,0.7172399999809265,0.977587734413147,0.6801999995231628,0.09045084971874737,9.295787572860718
7,0.7361210572624206,0.7406800000190735,1.0749358894348144,0.6578999999046325,0.0871572412738697,9.266888618469238
8,0.6857535471916198,0.7620000000190735,0.9067804849624633,0.7027,0.0834565303179429,9.244814157485962
9,0.6343043714714051,0.77912,0.7440376231193543,0.7521999997138977,0.07938926261462365,9.297246217727661
10,0.5913500526237487,0.796560000038147,0.7570347784042358,0.7544000007629394,0.07499999999999998,9.383879899978638
11,0.5616424010467529,0.8021599999809265,0.6622008466720581,0.7785000003814697,0.07033683215379001,9.406839609146118
12,0.5279827435398102,0.816000000038147,0.6281210762023925,0.792099999332428,0.06545084971874737,9.369143724441528
13,0.49938923659324647,0.8263199999809265,0.6628627109527588,0.7868999996185303,0.06039558454088796,9.230195045471191
14,0.47765181894302366,0.83372,0.6519712972640991,0.7831999997138978,0.05522642316338268,9.252670526504517
15,0.4502032342433929,0.8423999999809265,0.5873898563385009,0.8084,0.05000000000000001,9.328360080718994
16,0.42430511545181276,0.8524800000572205,0.6630833219528198,0.7880999994277954,0.04477357683661733,9.304502725601196
17,0.3991604072189331,0.8606800000572205,0.5830220817565918,0.8131000000953674,0.03960441545911203,9.272596836090088
18,0.3830676389122009,0.8661199999809265,0.5788940505981446,0.810799999332428,0.03454915028125263,9.301185131072998
19,0.35226584725379945,0.8767200000572205,0.5947448942184448,0.8106000000953675,0.02966316784621,9.380954027175903
20,0.3330442265319824,0.8846400000572204,0.5732393329620361,0.8186000002861022,0.025000000000000012,9.366781234741211
21,0.3155249142599106,0.8898799999809265,0.5702290154457093,0.8216000002861022,0.02061073738537635,9.294970273971558
22,0.2935198124599457,0.8983199999809265,0.559240108013153,0.8247999999046326,0.016543469682057107,9.25040340423584
23,0.2745901679468155,0.9038800000572205,0.5222571334838867,0.8371999994277954,0.012842758726130301,9.317976474761963
24,0.25563234618186953,0.911280000038147,0.5029843474388123,0.8408000007629395,0.009549150281252635,9.338796377182007
25,0.23739020157814025,0.9180000000190734,0.5142289717197418,0.843800000667572,0.006698729810778067,9.278036117553711
26,0.22655951570510866,0.92244,0.512510082912445,0.8435999995231629,0.004322727117869953,9.25622034072876
27,0.22131201579093934,0.9234800000190735,0.5039209549903869,0.847600000667572,0.002447174185242324,9.31574034690857
28,0.20893792449474335,0.9278400000190735,0.5020509168624878,0.8471999996185303,0.0010926199633097158,9.359425067901611
29,0.2053239400959015,0.9297200000190735,0.49858170957565306,0.8463999995231628,0.00027390523158633,9.231790781021118
30,0.2009766410779953,0.9316,0.4998849208831787,0.847999999332428,0.0,9.31236219406128
