epoch,train_loss,train_acc,test_loss,test_acc,lr,seconds
1,1.8751432806777955,0.3259200000190735,1.7169935550689697,0.404599999666214,0.09972609476841367,9.478169441223145
2,1.4370097635269166,0.47584,1.5622547464370728,0.45349999985694883,0.09890738003669028,9.381358861923218
3,1.2160444471740723,0.5658399999809265,1.2232920417785644,0.5639000003814697,0.09755282581475767,9.326867818832397
4,1.0536861846542358,0.6293599999809265,1.06276021194458,0.6317999996185303,0.09567727288213003,9.25406289100647
5,0.9314018377304077,0.6708800000572205,1.1404590942382813,0.6082999997138977,0.09330127018922194,9.280344486236572
6,0.8312071312332153,0.7087999999809265,0.888454882144928,0.6888999995231628,0.09045084971874737,9.323686122894287
7,0.7557310275268555,0.7368,0.8317079991340637,0.7195999997138977,0.0871572412738697,9.241338014602661
8,0.7049348888015747,0.7536799999809265,0.9165221407890319,0.7073999999046325,0.0834565303179429,9.287967681884766
9,0.6566286106681823,0.7712400000190734,0.948856654548645,0.6976000001907349,0.07938926261462365,9.330980062484741
10,0.6123538537406922,0.789320000038147,0.7425937983512878,0.7546000000953674,0.07499999999999998,9.534610033035278
11,0.5788017933559417,0.797640000038147,0.7120275322914124,0.7596999993324279,0.07033683215379001,9.364573001861572
12,0.5461218192481995,0.8103200000190734,0.913057756614685,0.7119999997138977,0.06545084971874737,9.329389810562134
13,0.5193565841579437,0.819960000038147,0.7335032199859619,0.7672999997138977,0.06039558454088796,9.310735940933228
14,0.4900704649353027,0.8286000000572205,0.6722407301902771,0.793799999332428,0.05522642316338268,9.307386875152588
15,0.460062621307373,0.8406000000190735,0.6246063021659851,0.7991000001907349,0.05000000000000001,9.2615385055542
16,0.43929041566848753,0.846640000038147,0.6384713490486145,0.8016000008583068,0.04477357683661733,9.306063175201416
17,0.411633745765686,0.8579200000190735,0.6940098338127136,0.7857000007629394,0.03960441545911203,9.301736116409302
18,0.39805456129074096,0.8609200000572205,0.6303177676200866,0.7964000005722046,0.03454915028125263,9.322718620300293
19,0.3704905097389221,0.87036,0.5398435096740722,0.8303999994277954,0.02966316784621,9.34363842010498
20,0.34306351515769956,0.8805599999809265,0.5802198211669922,0.8150999993324279,0.025000000000000012,9.25228238105774
21,0.3245931116580963,0.8879199999809265,0.5423725215911865,0.8309999998092651,0.02061073738537635,9.284166097640991
22,0.3061004957675934,0.8932000000381469,0.51881614112854,0.8417999997138977,0.016543469682057107,9.30062484741211
23,0.27942015564918515,0.90456,0.5243804306030273,0.8386999999046326,0.012842758726130301,9.23656678199768
24,0.2704107650947571,0.9070800000572204,0.5096635698318481,0.8435,0.009549150281252635,9.245986938476562
25,0.25382603951454163,0.910680000038147,0.49144460163116455,0.8504000002861023,0.006698729810778067,9.236379384994507
26,0.2387648948287964,0.91712,0.4999843313217163,0.8513000003814697,0.004322727117869953,9.28905463218689
27,0.23157689249038696,0.919280000038147,0.4964130984306335,0.8502,0.002447174185242324,9.22003173828125
28,0.2207309009218216,0.9251599999809265,0.4887570608139038,0.8527000003814698,0.0010926199633097158,9.215743064880371
29,0.21731003057479858,0.9264400000572205,0.4956495894432068,0.8539000003814697,0.00027390523158633,9.30586862564087
30,0.21023279013633728,0.9273200000190734,0.4895051033973694,0.8513000005722046,0.0,9.265610218048096
