epoch,train_loss,train_acc,test_loss,test_acc,lr,seconds
1,1.8416472436904907,0.3431199999904633,1.7635753107070924,0.39959999980926514,0.09972609476841367,14.425750017166138
2,1.3848172425079346,0.4942000000572205,1.4764975954055786,0.4882999997138977,0.09890738003669028,14.497140169143677
3,1.139480077228546,0.590880000038147,1.4404082271575929,0.5167999997138977,0.09755282581475767,14.065478563308716
4,0.970920481967926,0.66004,1.0099380634307862,0.6542999999046326,0.09567727288213003,14.26664423942566
5,0.8697011328887939,0.6912,1.0434660566329956,0.6407000005722046,0.09330127018922194,14.120705366134644
6,0.7876934553337097,0.7267599999809266,1.0205085010528565,0.6703000002861023,0.09045084971874737,14.218647003173828
7,0.7207341129493713,0.75096,0.8665916108131408,0.7131000006675721,0.0871572412738697,14.048312187194824
8,0.673477746257782,0.7626000000572205,0.7666559631347656,0.7470000000953674,0.0834565303179429,14.547404766082764
9,0.629648851890564,0.7800399999809265,0.875807019329071,0.7178000001907349,0.07938926261462365,14.71379542350769
10,0.5944641903495789,0.7928000000572205,0.7181594246864319,0.7638999997138977,0.07499999999999998,14.201888084411621
11,0.5675147730827331,0.8011200000190735,0.9152493829727173,0.7159000007629395,0.07033683215379001,14.350757122039795
12,0.5341564700508118,0.81372,0.6418365441322327,0.7825000001907348,0.06545084971874737,14.34934139251709
13,0.49974851150512695,0.8270000000572204,0.7785192892074585,0.7497999995231629,0.06039558454088796,14.603742122650146
14,0.4796908417701721,0.8335999999809265,0.6366023857116699,0.7952000002861023,0.05522642316338268,14.41257119178772
15,0.45186149109840396,0.844400000038147,0.6531644321441651,0.7917000007629394,0.05000000000000001,14.652480125427246
16,0.42586101055145265,0.8509200000572205,0.6710585424423218,0.7886000005722046,0.04477357683661733,14.481625318527222
17,0.40529114583969117,0.8588800000190735,0.5908305312156678,0.8097000008583068,0.03960441545911203,14.509824514389038
18,0.3848053510189056,0.86692,0.6329605771064758,0.8014999996185302,0.03454915028125263,14.648527383804321
19,0.3595772921180725,0.8734400000381469,0.5919672875404358,0.8143000003814698,0.02966316784621,14.479063510894775
20,0.3393044606208801,0.8824399999809265,0.5937485661506653,0.8105999994277954,0.025000000000000012,14.426437616348267
21,0.3167373260831833,0.8888800000381469,0.5464527139663696,0.8305,0.02061073738537635,14.54643440246582
22,0.2984484627199173,0.8959600000572204,0.5317306116104126,0.8344000007629394,0.016543469682057107,14.411779880523682
23,0.27588741938591005,0.90376,0.5442346097946167,0.8332000003814697,0.012842758726130301,14.541603565216064
24,0.2601604659557343,0.9096000000572204,0.5312440105438232,0.8369999999046326,0.009549150281252635,14.672435522079468
25,0.24711324524879455,0.9127200000572204,0.5198650541305542,0.8408000002861022,0.006698729810778067,14.23386001586914
26,0.2294048240184784,0.92136,0.5309776267051697,0.8411000002861023,0.004322727117869953,14.355736494064331
27,0.22417920024871826,0.92308,0.5195332273006439,0.8448000007629395,0.002447174185242324,14.87253189086914
28,0.2143368439912796,0.9270800000572205,0.5177392314910889,0.8448000008583069,0.0010926199633097158,14.677095651626587
29,0.2132245168352127,0.9275600000190735,0.5172977803230285,0.8439000005722046,0.00027390523158633,14.793788194656372
30,0.20612324635505677,0.928920000038147,0.5148815966606141,0.8436000007629395,0.0,14.28834342956543
