epoch,train_loss,train_acc,test_loss,test_acc,lr,seconds
1,2.0047724893569945,0.29559999999046327,1.9328854183197022,0.34159999980926514,0.09972609476841367,14.454592227935791
2,1.5599226943969726,0.42435999999046325,1.57071236038208,0.4304,0.09890738003669028,14.568873167037964
3,1.377805220680237,0.49756000005722045,1.446207161140442,0.47369999976158145,0.09755282581475767,14.341063976287842
4,1.198514827041626,0.565920000038147,1.4828178518295287,0.5085000004768372,0.09567727288213003,14.568685531616211
5,1.0416719666290284,0.629680000038147,1.147600311088562,0.6079000000953674,0.09330127018922194,14.690400838851929
6,0.9169740225982665,0.67672,1.171753144454956,0.6135000004768372,0.09045084971874737,14.696552276611328
7,0.8249763703155517,0.710720000038147,1.0107010086059571,0.6588000005722046,0.0871572412738697,14.391921043395996
8,0.7598354539489746,0.7338400000190735,0.9902943140029907,0.6772999999046325,0.0834565303179429,14.57502794265747
9,0.6960472392463684,0.7565600000381469,1.0413688831329346,0.6717000007629395,0.07938926261462365,14.267479181289673
10,0.6550765872383117,0.7715200000190735,0.7181230737686157,0.7580999997138977,0.07499999999999998,14.178678274154663
11,0.6142385685539246,0.7843600000190735,0.9321986977577209,0.7077999996185302,0.07033683215379001,16.20081663131714
12,0.5755673632240296,0.80164,0.7630937023162842,0.7490999997138977,0.06545084971874737,15.986770153045654
13,0.5555221551513672,0.8055200000381469,0.6939741370201111,0.7667000005722046,0.06039558454088796,14.653742790222168
14,0.5183094812488556,0.8162,0.8086967903137207,0.7443000008583068,0.05522642316338268,14.023232698440552
15,0.493033024559021,0.8279200000572204,0.8118187890052796,0.742199999332428,0.05000000000000001,14.380091667175293
16,0.46869080704689026,0.836320000038147,0.6037009279251099,0.8010999993324279,0.04477357683661733,14.082489728927612
17,0.44794553318023683,0.84396,0.629107339477539,0.7901000001907349,0.03960441545911203,14.239372730255127
18,0.4185330248641968,0.8534,0.6546483245849609,0.7896000002861023,0.03454915028125263,14.16084337234497
19,0.40201885831832884,0.86196,0.5806610319137573,0.8064000000953674,0.02966316784621,14.45988392829895
20,0.37189791343688966,0.8701600000572205,0.6177498342514038,0.8069999994277954,0.025000000000000012,14.242691993713379
21,0.35806998525619504,0.8738800000190735,0.5792733894348144,0.8121000002861023,0.02061073738537635,14.54573369026184
22,0.34161665154457094,0.8820800000572204,0.5399249154090882,0.8253,0.016543469682057107,14.525050163269043
23,0.32323098346710205,0.88564,0.5466083052158356,0.830900000667572,0.012842758726130301,14.505305290222168
24,0.30496207292556765,0.89284,0.5206343036174774,0.8340000001907348,0.009549150281252635,14.321959257125854
25,0.28613038383483885,0.8996800000190734,0.5067447545051574,0.8417000007629395,0.006698729810778067,14.445676803588867
26,0.2691897462940216,0.9050800000381469,0.5048102338314057,0.8386000004768371,0.004322727117869953,14.525805234909058
27,0.2617762058353424,0.9092000000190735,0.5034953487873077,0.8424000001907349,0.002447174185242324,14.445702314376831
28,0.2536372157764435,0.9138399999809265,0.504276576089859,0.8413000003814697,0.0010926199633097158,14.487983226776123
29,0.24780593320846558,0.9124800000190735,0.5030408841609955,0.8414000004768372,0.00027390523158633,14.06885027885437
30,0.24051241616249083,0.9175600000572205,0.5018011399269104,0.8421000007629394,0.0,14.18940782546997
