epoch,train_loss,train_acc,test_loss,test_acc,lr,seconds
1,2.2945358825683595,0.2406,2.0061191720962523,0.23940000011920928,0.09972609476841367,4.844432830810547
2,1.819310827255249,0.3212,1.8739687671661378,0.3267999997138977,0.09890738003669028,4.458489656448364
3,1.7019821704864502,0.3622,1.6776397529602052,0.3756999999523163,0.09755282581475767,4.447383880615234
4,1.5764876207351683,0.418,1.690137663078308,0.39459999980926513,0.09567727288213003,4.5791990756988525
5,1.4883022117614746,0.4517,2.2410189197540284,0.316599999666214,0.09330127018922194,4.4842376708984375
6,1.450723145866394,0.4718,1.8511113527297973,0.4323999998569489,0.09045084971874737,4.46462345123291
7,1.3377678268432618,0.5132,1.4804308849334717,0.47800000033378603,0.0871572412738697,4.494952201843262
8,1.2495144075393676,0.5453,1.632831993484497,0.44519999990463255,0.0834565303179429,4.487870216369629
9,1.1784645599365235,0.5721,1.3004980882644652,0.5373000000476837,0.07938926261462365,4.472692012786865
10,1.1202300609588622,0.5946,1.7708041570663453,0.452000000333786,0.07499999999999998,4.736054182052612
11,1.060696515274048,0.618,1.1869505781173706,0.5878,0.07033683215379001,4.500895023345947
12,0.9946633124351502,0.6424,1.1314995519638062,0.5992000008583069,0.06545084971874737,4.645894765853882
13,0.9427934921264648,0.6613,1.2093106220245362,0.5788000008583069,0.06039558454088796,4.449183225631714
14,0.9092707300186157,0.6766,1.0489914297103882,0.6386999993324279,0.05522642316338268,4.458786964416504
15,0.8568513473510743,0.6953,1.2949739673614502,0.5938999994277954,0.05000000000000001,4.478137969970703
16,0.8150227455139161,0.7089,1.2002051256179809,0.6115000002861023,0.04477357683661733,4.486330032348633
17,0.7816901461601258,0.7218,1.0122047786712647,0.6627999996185303,0.03960441545911203,4.4768054485321045
18,0.7303359603881836,0.7379,1.0082413093566895,0.6729000000953674,0.03454915028125263,4.468317031860352
19,0.7114091335296631,0.7424,0.9680136318206787,0.6845999999046326,0.02966316784621,4.434593677520752
20,0.6875601312637329,0.7527,1.1855294382095336,0.6264000007629394,0.025000000000000012,4.444463491439819
21,0.6478280757904052,0.7708,0.8687924766540527,0.7149999997138977,0.02061073738537635,4.526485204696655
22,0.6154934886932373,0.781,0.9006172484397889,0.7094999997138977,0.016543469682057107,4.456980228424072
23,0.5863556730270386,0.7855,0.8695734887123108,0.7126999997138977,0.012842758726130301,4.454798221588135
24,0.5636624391555786,0.7977,0.8461654909133911,0.7273999996185303,0.009549150281252635,4.451751947402954
25,0.5511398448944091,0.8061,0.8395015660285949,0.7264000002861023,0.006698729810778067,4.433975458145142
26,0.5280119031906128,0.8151,0.8130460874557495,0.7342999994277954,0.004322727117869953,4.5037147998809814
27,0.5117112375259399,0.8227,0.7983941889762879,0.7394000001907348,0.002447174185242324,4.4854559898376465
28,0.5035800416946411,0.8229,0.7928146640777588,0.7442,0.0010926199633097158,4.417360782623291
29,0.49212174248695373,0.8307,0.7990375540733338,0.7433999998092652,0.00027390523158633,4.523529052734375
30,0.48294294748306277,0.8286,0.7947014320373536,0.7430999997138977,0.0,4.537230014801025
